id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
23344,NV34,heliport,"University Medical Center Southern Nevada Heliport",36.159752,-115.166088,2096,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV34,,NV34,,,,25,2021-12-16T11:57:10+00:00
23348,NV38,heliport,"KLAS-TV Channel 8 Heliport",36.130658,-115.161729,2100,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV38,,NV38,,,,25,2021-11-12T16:21:46+00:00
23349,NV40,heliport,"Action Heliport",35.95000076293945,-115.16699981689453,2460,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV40,,NV40,,,,25,2008-06-13T14:30:04+00:00
23355,NV49,closed,"Hacienda Hotel Heliport",36.091599,-115.174004,2172,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,NV49,25,2018-03-24T21:21:32+00:00
23356,NV52,closed,"City Hall Complex Heliport",36.172199,-115.140999,2000,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,NV52,25,2018-06-22T00:00:26+00:00
23357,NV53,heliport,"Valley Hospital Medical Center Heliport",36.162806,-115.168089,2055,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV53,,NV53,,,,25,2021-12-16T11:55:58+00:00
23365,NV63,closed,"Claude I. Howard Heliport",36.083302,-115.176003,2170,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,NV63,25,2021-02-10T14:23:26+00:00
23379,NV99,closed,"Maverick Heliport",35.934399,-115.181998,2550,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,NV99,25,2018-04-05T22:45:21+00:00
23373,NV75,heliport,"SCE Mohave Generating Station Heliport",35.151003,-114.592458,705,NA,"United States",US,Nevada,US-NV,NV,Laughlin,0,NV75,,NV75,,,,25,2021-02-10T14:02:55+00:00
9649,2NV3,heliport,"Vista Del Monte Lot 55 Heliport",36.837922,-114.050432,1978,NA,"United States",US,Nevada,US-NV,NV,Mesquite,0,2NV3,,2NV3,,,,25,2017-01-28T05:44:10+00:00
10687,3NV3,heliport,"Remlinger Ranch Heliport",39.25910186767578,-119.75499725341797,5090,NA,"United States",US,Nevada,US-NV,NV,"New Washoe City",0,3NV3,,3NV3,,,,25,2008-06-13T14:30:04+00:00
23364,NV61,heliport,"Gilbert Development Corporation Heliport",36.218791,-115.133528,1981,NA,"United States",US,Nevada,US-NV,NV,"North Las Vegas",0,NV61,,NV61,,,,25,2021-12-16T11:54:06+00:00
9650,2NV8,heliport,"Mercy Air-Pahrump Heliport",36.191349,-115.986368,2650,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,2NV8,,2NV8,,,,25,2021-10-04T13:44:49+00:00
23371,NV73,closed,"Precious Materials Heliport",36.341599,-116.049004,2850,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,,,,,,NV73,25,2021-10-04T13:57:40+00:00
23329,NV19,closed,"Nevada Dept of Wildlife State Headquarters Heliport",39.5396,-119.806999,4500,NA,"United States",US,Nevada,US-NV,NV,Reno,0,,,,,,NV19,25,2019-12-14T21:47:24+00:00
23338,NV28,closed,"RLB Heliport",39.392399,-119.820999,5707,NA,"United States",US,Nevada,US-NV,NV,Reno,0,,,,,,NV28,25,2023-02-26T14:24:46+00:00
23361,NV57,heliport,"Renown Regional Medical Center Heliport",39.525248,-119.795741,4504,NA,"United States",US,Nevada,US-NV,NV,Reno,0,NV57,,NV57,,,"Washoe Medical Center Heliport",25,2021-07-02T17:50:58+00:00
23362,NV58,heliport,"St Mary's Regional Medical Center Heliport",39.53295,-119.818379,4600,NA,"United States",US,Nevada,US-NV,NV,Reno,0,NV58,,NV58,,,,25,2021-07-02T17:52:21+00:00
23375,NV78,heliport,"Remsa/Care Flight Heliport",39.500999450683594,-119.75199890136719,4400,NA,"United States",US,Nevada,US-NV,NV,Reno,0,NV78,,NV78,,,,25,2008-06-13T14:30:04+00:00
23331,NV21,heliport,"Sky Ranch Heliport",35.7952995300293,-115.62699890136719,2600,NA,"United States",US,Nevada,US-NV,NV,"Sandy Valley",0,NV21,,NV21,,,,25,2008-06-13T14:30:04+00:00
23347,NV37,heliport,"El Dorado Substation Heliport",35.795355,-115.007613,1800,NA,"United States",US,Nevada,US-NV,NV,Searchlight,0,NV37,,NV37,,,,25,2021-05-21T00:44:35+00:00
23369,NV69,heliport,"Northern Nevada Medical Center Heliport",39.50550079345703,-119.69300079345703,4460,NA,"United States",US,Nevada,US-NV,NV,Sparks,0,NV69,,NV69,,,,25,2008-06-13T14:30:04+00:00
23330,NV20,closed,"Topaz Ranch Heliport",38.761002,-119.533997,580,NA,"United States",US,Nevada,US-NV,NV,Wellington,0,,,,,,NV20,25,2020-03-15T13:14:57+00:00
355684,NV01,heliport,"Echo Bay Marina Heliport",36.299117,-114.403655,1217,NA,"United States",US,Nevada,US-NV,NV,,0,NV01,,NV01,,,,0,2022-07-16T19:07:53+00:00
343149,US-3701,closed,"Bonnie Claire Airport",37.20043,-117.18601,4281,NA,"United States",US,Nevada,US-NV,NV,4281,0,,,,,,,0,2021-04-15T16:35:26+00:00
353616,US-6726,closed,"Civa Airport",38.03033,-115.43767,5164,NA,"United States",US,Nevada,US-NV,NV,Adaven,0,,,,,,,0,2022-03-18T16:14:57+00:00
343147,US-3699,closed,"Delamar Dry Lake Landing Strip",37.31704,-114.94825,4538,NA,"United States",US,Nevada,US-NV,NV,Alamo,0,,,,,,,0,2021-04-15T16:32:45+00:00
313849,LTH,closed,"Lathrop Wells Airport / Jackass Aeropark",36.6342,-116.4135,2650,NA,"United States",US,Nevada,US-NV,NV,"Amargosa Valley",0,,,,,https://en.wikipedia.org/wiki/Jackass_Aeropark,"LTH, LTH, U75",0,2015-02-14T20:35:10+00:00
505830,US-7454,closed,"Campbell Creek Ranch Airport",39.2396,-117.63498,6263,NA,"United States",US,Nevada,US-NV,NV,Austin,0,,,,,,,0,2022-12-30T11:25:53+00:00
337907,US-2143,closed,"Minerva Landing Strip",38.90173,-114.39038,,NA,"United States",US,Nevada,US-NV,NV,Baker,0,,,,,,,0,2020-12-17T12:21:15+00:00
337908,US-2144,closed,"Baker Landing Strip",38.9937,-114.1221,5390,NA,"United States",US,Nevada,US-NV,NV,Baker,0,,,,,,,0,2020-12-17T16:43:08+00:00
332479,53NV,heliport,"Battle Mountain EMS Heliport",40.641031,-116.940891,4515,NA,"United States",US,Nevada,US-NV,NV,"Battle Mountain",0,53NV,,53NV,,,,0,2019-10-17T09:11:57+00:00
343148,US-3700,closed,"Bonnie Claire Lake Landing Strip",37.1685,-117.1609,4016,NA,"United States",US,Nevada,US-NV,NV,Beatty,0,,,,,,,0,2021-04-15T16:34:43+00:00
430606,US-7198,closed,"Scottys Junction Airport",37.283617,-117.043962,4030,NA,"United States",US,Nevada,US-NV,NV,Beatty,0,,,,,,,0,2022-10-20T14:48:41+00:00
430607,US-7199,closed,"Frans Star Ranch Airport",36.93943,-116.72484,3440,NA,"United States",US,Nevada,US-NV,NV,Beatty,0,,,,,,,0,2022-10-20T14:51:54+00:00
334229,US-1253,heliport,"Boulder City Hospital Heliport",35.9671,-114.843792,2394,NA,"United States",US,Nevada,US-NV,NV,"Boulder City",0,NV16,,NV16,,,,0,2021-12-15T12:38:37+00:00
341045,US-3126,closed,"Boulder City Municipal Airport / Bullock Field",35.96749,-114.85395,,NA,"United States",US,Nevada,US-NV,NV,"Boulder City",0,,,,,,KBLD,0,2021-02-10T14:05:25+00:00
341046,US-3127,heliport,"Mead Substation Helipad",35.93011,-114.83705,,NA,"United States",US,Nevada,US-NV,NV,"Boulder City",0,,,,,,,0,2021-02-10T14:06:29+00:00
341051,US-3132,closed,"Joker Mine Airport",36.0921,-114.1632,,NA,"United States",US,Nevada,US-NV,NV,Bunkerville,0,,,,,,,0,2021-02-10T14:55:32+00:00
343146,US-3698,closed,"Caliente Flight Strip",37.59964,-114.8557,4863,NA,"United States",US,Nevada,US-NV,NV,Caliente,0,,,,,,"Delamar, 0L2",0,2021-04-15T16:29:38+00:00
343279,US-3728,closed,"Oxborrow Ranch Landing Field",37.67097,-114.45881,4587,NA,"United States",US,Nevada,US-NV,NV,Caliente,0,,,,,,,0,2021-04-20T13:35:27+00:00
348798,US-5516,closed,"Acoma Airport",37.55144,-114.17141,5550,NA,"United States",US,Nevada,US-NV,NV,Caliente,0,,,,,,,0,2021-10-14T17:47:47+00:00
353178,US-6623,closed,"Meadow Valley Airport",37.69074,-114.45015,4596,NA,"United States",US,Nevada,US-NV,NV,Caliente,0,,,,,,,0,2022-03-01T13:44:45+00:00
430655,US-7209,heliport,"Barrick Goldstrike Mine Heliport",40.97001,-116.3369,5692,NA,"United States",US,Nevada,US-NV,NV,Carlin,0,,,,,,,0,2022-10-23T11:17:06+00:00
430656,US-7210,closed,"Round Mountain Airport",41.02175,-116.40238,5556,NA,"United States",US,Nevada,US-NV,NV,Carlin,0,,,,,,,0,2022-10-23T11:17:14+00:00
430657,US-7211,closed,"Carlin Airfield",40.72922,-116.08396,4945,NA,"United States",US,Nevada,US-NV,NV,Carlin,0,,,,,,,0,2022-10-23T11:16:27+00:00
504516,US-7252,closed,"Deeth Airport",41.06877,-115.27797,5397,NA,"United States",US,Nevada,US-NV,NV,Deeth,0,,,,,,"Deeth Landing Field",0,2022-10-27T13:42:39+00:00
332727,US-1153,heliport,"Northeastern Nevada Regional Hospital Heliport",40.824431,-115.729981,5265,NA,"United States",US,Nevada,US-NV,NV,Elko,0,NV20,,NV20,,,,0,2020-09-22T16:42:10+00:00
348767,US-5503,closed,"Wild Horse Airport",41.62175,-115.83907,6354,NA,"United States",US,Nevada,US-NV,NV,Elko,0,,,,,,,0,2021-10-14T11:43:35+00:00
430421,55NV,heliport,"Pruitt Aviation Heliport",40.742084,-115.494396,5800,NA,"United States",US,Nevada,US-NV,NV,Elko,0,55NV,,55NV,,,,0,2022-10-10T13:56:24+00:00
353619,US-6729,closed,"Holt Camp Creek Airport",39.13398,-115.04551,6434,NA,"United States",US,Nevada,US-NV,NV,Ely,0,,,,,,,0,2022-03-18T16:56:37+00:00
353621,US-6731,closed,"Moorman Ranch East Airport",39.35243,-115.3017,6500,NA,"United States",US,Nevada,US-NV,NV,Ely,0,,,,,,,0,2022-03-18T17:05:28+00:00
353687,US-6739,closed,"Home Ranch Airport",39.40941,-114.50784,5952,NA,"United States",US,Nevada,US-NV,NV,Ely,0,,,,,,,0,2022-03-23T12:07:15+00:00
353688,US-6740,closed,"Muncy Creek Ranch Airport",39.60178,-114.53586,6083,NA,"United States",US,Nevada,US-NV,NV,Ely,0,,,,,,"Eldridge Ranch",0,2022-03-23T12:11:13+00:00
336602,US-1851,closed,"Lahontan Field",39.45826,-118.78664,3960,NA,"United States",US,Nevada,US-NV,NV,Fallon,0,,,,,,,0,2020-10-12T16:35:36+00:00
505991,US-7489,heliport,"Banner Churchill Community Hospital Heliport",39.476945,-118.764976,3962,NA,"United States",US,Nevada,US-NV,NV,Fallon,0,NV26,,NV26,,,,0,2023-01-08T17:25:43+00:00
337914,US-2145,closed,"Gabbs Landing Strip",38.83832,-117.94615,,NA,"United States",US,Nevada,US-NV,NV,Gabbs,0,,,,,,,0,2020-12-17T23:30:45+00:00
345649,US-4503,heliport,"Carson Valley Medical Center Gardnerville Heliport",38.92048,-119.71892,4816,NA,"United States",US,Nevada,US-NV,NV,Gardnerville,0,NV03,,NV03,,,,0,2023-03-30T12:58:42+00:00
344370,US-4080,closed,"Gerlach Airport",40.65479,-119.35476,,NA,"United States",US,Nevada,US-NV,NV,Gerlach,0,,,,,,,0,2021-05-13T13:11:44+00:00
504513,US-7249,closed,"Iveson Ranch Southeast Airport",40.925932,-119.338174,4116,NA,"United States",US,Nevada,US-NV,NV,Gerlach,0,,,,,,,0,2022-10-27T12:59:51+00:00
504514,US-7250,closed,"Leadville Canyon South Airport",40.95318,-119.34341,4122,NA,"United States",US,Nevada,US-NV,NV,Gerlach,0,,,,,,,0,2022-10-27T13:12:27+00:00
505829,US-7453,closed,"Sheldon Refuge Airport",41.85686,-119.59324,6116,NA,"United States",US,Nevada,US-NV,NV,Gerlach,0,,,,,,"Last Chance Ranch",0,2022-12-30T11:19:15+00:00
430659,US-7213,heliport,"Bureau of Land Management Midas Fire Station",41.20577,-116.77916,5305,NA,"United States",US,Nevada,US-NV,NV,Golconda,0,,,,,,,0,2023-02-09T22:05:02+00:00
504506,US-7238,closed,"Getchell Landing Strip",41.20479,-117.19159,4893,NA,"United States",US,Nevada,US-NV,NV,Golconda,0,,,,,,,0,2022-10-27T11:52:53+00:00
344377,US-4087,closed,"Old Camp Airport",37.27116,-117.3507,,NA,"United States",US,Nevada,US-NV,NV,Goldfield,0,,,,,,,0,2021-05-13T13:35:16+00:00
344378,US-4088,closed,"Stateline Airport",37.29048,-117.39765,,NA,"United States",US,Nevada,US-NV,NV,Goldfield,0,,,,,,,0,2021-05-13T13:35:54+00:00
504517,US-7253,closed,"Halleck Airport",40.94759,-115.46446,5255,NA,"United States",US,Nevada,US-NV,NV,Halleck,0,,,,,,,0,2022-10-27T13:46:15+00:00
506855,US-7562,heliport,"Mount Grant Hospital Heliport",38.517258,-118.626814,4399,NA,"United States",US,Nevada,US-NV,NV,Hawthorne,0,NV28,,NV28,,,,0,2023-02-26T14:31:49+00:00
332247,US-1148,heliport,"Henderson Hospital Heliport",36.072294,-115.029647,1664,NA,"United States",US,Nevada,US-NV,NV,Henderson,0,32NV,,32NV,,,,0,2019-09-21T17:20:19+00:00
341047,US-3128,heliport,"Railroad Pass Heliport",35.97509,-114.91269,,NA,"United States",US,Nevada,US-NV,NV,Henderson,0,,,,,,,0,2021-02-10T14:09:53+00:00
341048,US-3129,heliport,"St Rose Dominican Hospital Siena Campus Heliport",36.00364,-115.11469,,NA,"United States",US,Nevada,US-NV,NV,Henderson,0,,,,,,,0,2021-02-10T14:19:48+00:00
349537,US-5656,closed,"Creech Air Force Base Auxiliary Airfield",36.6416,-115.65891,3051,NA,"United States",US,Nevada,US-NV,NV,"Indian Springs",0,,,,,,,0,2021-11-08T17:07:18+00:00
507631,NV80,heliport,"Ruby 360 Lodge Heliport",40.716936,-115.415686,6820,NA,"United States",US,Nevada,US-NV,NV,Lamoille,0,NV80,,NV80,,,,0,2023-03-30T14:37:39+00:00
45520,2VE2,heliport,"Spring Valley Hospital Heliport",36.091026,-115.239359,2375,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,2VE2,,2VE2,,,,0,2021-02-10T14:20:55+00:00
45959,NV62,closed,"Valley Medical Center Heliport",36.162781,-115.168087,2057,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,"NV62, NV62, NV62",0,2021-12-16T11:56:33+00:00
330685,NV86,heliport,"Sunrise Medical Center Heliport",36.132624,-115.135511,2037,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV86,,NV86,,,,0,2021-11-12T16:23:23+00:00
332767,3NV1,heliport,"Desert Springs Hospital Heliport",36.112528,-115.124214,1967,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,3NV1,,3NV1,,,,0,2019-12-02T17:35:23+00:00
333478,64NV,heliport,"St Rose Dominican San Martin Campus Heliport",36.058242,-115.273114,2622,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,64NV,,64NV,,,,0,2020-02-29T11:46:54+00:00
341049,US-3130,closed,"Barton Field",36.01288,-115.2498,,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-02-10T14:26:58+00:00
341050,US-3131,heliport,"Sunrise Mountain View Hospital Heliport",36.21432,-115.24838,,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,10NV,,,,0,2021-09-24T00:53:47+00:00
343413,US-3762,heliport,"UMC Trauma Center Heliport",36.160894,-115.168145,,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-12-16T11:55:14+00:00
349698,US-5730,heliport,"Las Vegas Motor Speedway Infield Heliport",36.27141,-115.01279,1954,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-11-12T16:15:36+00:00
349699,US-5731,heliport,"Las Vegas Motor Speedway Heliport",36.26737,-115.01574,1948,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-11-12T16:16:24+00:00
350478,US-5998,closed,"Porters Airport",36.15065,-115.19692,2181,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-12-13T10:56:28+00:00
350600,US-6057,heliport,"Southern Hills Hospital Heliport",36.07367,-115.29625,2564,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,,,,,,,0,2021-12-15T16:29:37+00:00
350655,US-6107,heliport,"Centennial Hills Medical Center Heliport",36.28788,-115.28583,2570,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,NV56,,NV56,,,,0,2023-03-30T14:21:04+00:00
355686,NV18,heliport,"Logandale Fire/EMS Heliport",36.673281,-114.524639,1798,NA,"United States",US,Nevada,US-NV,NV,Logandale,0,NV18,,NV18,,,,0,2022-07-16T19:19:20+00:00
332786,US-1165,heliport,"Pershing General Hospital Heliport",40.176367,-118.481444,4270,NA,"United States",US,Nevada,US-NV,NV,Lovelock,0,NV19,,NV19,,,,0,2020-09-22T16:42:46+00:00
344383,US-4093,closed,"Humboldt Intermediate Field",40.08556,-118.15599,,NA,"United States",US,Nevada,US-NV,NV,Lovelock,0,,,,,,,0,2021-05-13T13:50:17+00:00
353618,US-6728,closed,"Butterfield Springs Airport",38.444875,-115.012313,5310,NA,"United States",US,Nevada,US-NV,NV,Lund,0,,,,,,,0,2022-03-18T16:52:53+00:00
348280,US-5428,closed,"Desert Rock Army Airfield",36.64877,-116.01057,3661,NA,"United States",US,Nevada,US-NV,NV,Mercury,0,,,,,,,0,2021-10-04T15:10:29+00:00
333420,99NV,heliport,"Mesa View Regional Hospital Heliport",36.810119,-114.116905,1656,NA,"United States",US,Nevada,US-NV,NV,Mesquite,0,99NV,,99NV,,,,0,2021-12-15T16:17:59+00:00
350512,US-6013,closed,"Mesquite Airport (1953)",36.81408,-114.05186,1766,NA,"United States",US,Nevada,US-NV,NV,Mesquite,0,,,,,,,0,2021-12-13T18:28:17+00:00
344384,US-4094,closed,"Marietta Airport",38.24078,-118.33755,,NA,"United States",US,Nevada,US-NV,NV,Mina,0,,,,,,,0,2021-05-13T13:52:52+00:00
344213,US-3960,closed,"Glendale Airport",36.66906,-114.57282,,NA,"United States",US,Nevada,US-NV,NV,Moapa,0,,,,,,,0,2021-05-11T20:21:27+00:00
351034,US-6276,heliport,"Silverhawk Generating Station Heliport",36.41133,-114.95959,2503,NA,"United States",US,Nevada,US-NV,NV,Moapa,0,,,,,,,0,2021-12-28T17:21:27+00:00
351035,US-6277,heliport,"Harry Allen Generating Station Heliport",36.4298,-114.90095,2090,NA,"United States",US,Nevada,US-NV,NV,Moapa,0,,,,,,,0,2021-12-28T17:22:26+00:00
504599,US-7276,closed,"Oasis Airport",40.99737,-114.44976,5722,NA,"United States",US,Nevada,US-NV,NV,Montello,0,,,,,,,0,2022-11-01T13:24:52+00:00
343386,US-3755,closed,"Slide Mountain Gliderport",39.31328,-119.81246,5105,NA,"United States",US,Nevada,US-NV,NV,"New Washoe City",0,,,,,,,0,2021-04-22T16:20:52+00:00
325685,US-0756,heliport,"Dignity Health St. Rose Dominican Hospital North Las Vegas Campus Heliport",36.240802,-115.163186,2096,NA,"United States",US,Nevada,US-NV,NV,"North Las Vegas",0,NV24,,NV24,,,"Emerus Heliport",0,2021-12-16T11:53:28+00:00
504509,US-7243,closed,"Takamara Road East Airport",41.70786,-117.78297,4344,NA,"United States",US,Nevada,US-NV,NV,Orovada,0,,,,,,,0,2022-10-27T12:16:08+00:00
504510,US-7246,closed,"King River Ranch Airport",41.76759,-118.22021,4242,NA,"United States",US,Nevada,US-NV,NV,Orovada,0,,,,,,"Rio King Ranch Airport",0,2022-10-27T12:23:20+00:00
505296,US-7376,heliport,"Owyhee Hospital Heliport",41.950943,-116.098554,5454,NA,"United States",US,Nevada,US-NV,NV,Owyhee,0,NV11,,NV11,,,,0,2022-12-06T15:35:41+00:00
343012,US-3585,closed,"Ash Meadows Sky Ranch",36.35834,-116.29556,2210,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,,,,,,"Ash Meadows Airport",0,2021-04-15T16:37:36+00:00
343150,US-3702,closed,"Chicken Ranch Airport",36.06877,-115.95254,2595,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,,,,,,,0,2021-04-15T16:39:09+00:00
348277,US-5425,closed,"Pahrump Landing Strip",36.19533,-115.98348,2680,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,,,,,,,0,2021-10-04T13:44:06+00:00
348278,US-5426,heliport,"Pahrump Medical Center Heliport",36.19171,-115.98697,2654,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,,,,,,,0,2021-10-04T13:46:17+00:00
348279,US-5427,heliport,"Desert View Hospital Heliport",36.21526,-116.0261,2587,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,NV36,,NV36,,,,0,2023-03-30T13:38:08+00:00
350107,90NV,heliport,"KPVM Television Heliport",36.206451,-115.96006,2695,NA,"United States",US,Nevada,US-NV,NV,Pahrump,0,90NV,,90NV,,,,0,2021-11-30T20:18:37+00:00
336309,US-1743,closed,"4 R Ranch Landing Strip",41.422713,-117.449384,4452,NA,"United States",US,Nevada,US-NV,NV,"Paradise Valley",0,,,,,,,0,2020-09-30T14:07:58+00:00
506510,US-7544,closed,"Paradise Valley Airport",41.48266,-117.53228,4511,NA,"United States",US,Nevada,US-NV,NV,"Paradise Valley",0,,,,,,,0,2023-02-11T06:53:00+00:00
337903,US-2140,closed,"Pioche Airport",38.00329,-114.51249,,NA,"United States",US,Nevada,US-NV,NV,Pioche,0,,,,,,,0,2020-12-17T12:14:05+00:00
337905,US-2142,closed,"Lake Valley Landing Strip",38.3638,-114.5524,5968,NA,"United States",US,Nevada,US-NV,NV,Pioche,0,,,,,,,0,2020-12-17T16:49:34+00:00
350601,US-6058,heliport,"Primm Heliport",35.61419,-115.38044,2628,NA,"United States",US,Nevada,US-NV,NV,Primm,0,,,,,,,0,2021-12-15T16:33:10+00:00
355896,US-7036,heliport,"Walter M Higgins Generating Station Heliport",35.61483,-115.35519,2781,NA,"United States",US,Nevada,US-NV,NV,Primm,0,,,,,,,0,2022-07-29T11:40:18+00:00
329837,US-1019,closed,"Airlift Helicopters Heliport",39.616917,-119.895933,5355,NA,"United States",US,Nevada,US-NV,NV,Reno,0,,,,,,50NV,0,2018-12-15T00:51:51+00:00
331199,US-1118,heliport,"Freedom Helipad",39.552157,-119.836323,4850,NA,"United States",US,Nevada,US-NV,NV,Reno,0,NV77,,NV77,,,Pathfinder,0,2021-07-20T13:57:21+00:00
348768,US-5504,closed,"Sutcliffe Airport",39.94224,-119.60579,3960,NA,"United States",US,Nevada,US-NV,NV,Reno,0,,,,,,,0,2021-10-14T11:45:38+00:00
506373,US-7523,heliport,"Northern Nevada Sierra Medical Center Heliport",39.465673,-119.769658,4451,NA,"United States",US,Nevada,US-NV,NV,Reno,0,NV49,,NV49,,,,0,2023-02-02T16:05:20+00:00
331698,NV93,heliport,"Fly Sin City #3 Heliport",35.844903,-115.556925,3675,NA,"United States",US,Nevada,US-NV,NV,"Sandy Valley",0,NV93,,NV93,,,,0,2019-07-18T22:26:32+00:00
331823,NV91,heliport,"Fly Sin City #1 Heliport",35.844903,-115.5482,4331,NA,"United States",US,Nevada,US-NV,NV,"Sandy Valley",0,NV91,,NV91,,,,0,2019-08-03T16:30:05+00:00
331824,NV92,heliport,"Fly Sin City #2 Heliport",35.849294,-115.555275,3727,NA,"United States",US,Nevada,US-NV,NV,"Sandy Valley",0,NV92,,NV92,,,,0,2019-08-03T16:35:04+00:00
333474,US-1212,heliport,"Renegades Mines Partners LLC Heliport",35.494674,-114.891148,3767,NA,"United States",US,Nevada,US-NV,NV,Searchlight,0,NV10,,NV10,,,,0,2021-02-10T14:03:30+00:00
348347,US-5455,closed,"Silver Peak Airport",37.76637,-117.62967,4250,NA,"United States",US,Nevada,US-NV,NV,"Silver Peak",0,,,,,,,0,2021-10-05T16:48:17+00:00
336603,US-1852,seaplane_base,"Ski Pond Floatplane Strip",39.41836,-119.09629,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2020-10-12T16:40:52+00:00
336606,US-1855,closed,"Stump Alley Airstrip",39.415723,-119.170396,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:38:42+00:00
336607,US-1856,closed,"Sand Point Airstrip",39.401929,-119.188249,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:38:18+00:00
336608,US-1857,closed,"Dory's Place Airstrip",39.401366,-119.172285,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:38:27+00:00
344959,US-4266,closed,"Mooneys Mudhole Airstrip",39.37366,-119.17745,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:36:38+00:00
344960,US-4267,closed,"Bowling Alley Airstrip",39.36911,-119.1599,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:37:17+00:00
344961,US-4268,closed,"Wild Horses Airstrip",39.34959,-119.13121,,NA,"United States",US,Nevada,US-NV,NV,"Silver Springs",0,,,,,,,0,2021-05-27T16:38:01+00:00
506509,US-7543,heliport,"Frank A Tracy Generating Station Heliport",39.56161,-119.52191,4284,NA,"United States",US,Nevada,US-NV,NV,Sparks,0,,,,,,,0,2023-02-11T06:50:18+00:00
504519,US-7254,closed,"Sherman Airport",40.09435,-115.70471,6138,NA,"United States",US,Nevada,US-NV,NV,"Spring Creek",0,,,,,,,0,2022-10-27T14:15:44+00:00
344424,US-4111,closed,"Lambertucci Airport",38.08936,-117.27565,,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2021-05-13T15:26:07+00:00
430267,US-7139,closed,"Currant Southeast Airport",38.72325,-115.45959,5256,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-09-29T13:59:54+00:00
430604,US-7196,closed,"Silent Butte Target Airfield",37.37728,-116.46684,5328,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T14:28:16+00:00
430605,US-7197,closed,"Gold Flat Target Airfield",37.42488,-116.65547,5265,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T15:50:02+00:00
430608,US-7200,closed,"Pahute Mesa South Target Airfield",37.36475,-116.8289,5312,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T15:49:55+00:00
430609,US-7201,closed,"Pahute Mesa North Target Airfield",37.43041,-116.85282,5413,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T15:49:48+00:00
430610,US-7202,closed,"Civet Cat Canyon Target Airfield",37.59178,-116.92259,4849,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T15:49:42+00:00
430611,US-7203,heliport,"Tonopah Test Range ECW Heliport",37.71217,-116.44342,5712,NA,"United States",US,Nevada,US-NV,NV,Tonopah,0,,,,,,,0,2022-10-20T15:49:15+00:00
